location_scope,location_name,time_breakdown,breakdown,attribute,value,date
pagasa_station,"PORT AREA (MCO), MANILA",September,month,strongest_winds,34 at SW,09-13-1961
pagasa_station,"PORT AREA (MCO), MANILA",September,month,temp_high,35.3,
pagasa_station,"PORT AREA (MCO), MANILA",September,month,temp_low,20.2,12-14-1947
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,rainfall_mm,92.7,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,sea_lvl_pressure_mbs_high,1017.2,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,sea_lvl_pressure_mbs_low,989.8,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,strongest_winds,16 at E,04-04-2005
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,temp_high,36.3,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",April,month,temp_low,20.9,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,rainfall_mm,140.8,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,sea_lvl_pressure_mbs_high,1018.8,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,sea_lvl_pressure_mbs_low,1003.8,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,strongest_winds,20 at E,02-19-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,temp_high,34.6,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",February,month,temp_low,18.5,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,rainfall_mm,147.9,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,sea_lvl_pressure_mbs_high,1019.4,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,sea_lvl_pressure_mbs_low,1002.2,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,strongest_winds,20 at E,01-02-2018
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,temp_high,34.4,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",January,month,temp_low,18.3,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,rainfall_mm,116.3,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,sea_lvl_pressure_mbs_high,1019.8,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,sea_lvl_pressure_mbs_low,989.1,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,strongest_winds,18 at SE,03-21-1982
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,temp_high,36.4,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",March,month,temp_low,19.2,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,rainfall_mm,121.7,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,sea_lvl_pressure_mbs_high,1015.8,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,sea_lvl_pressure_mbs_low,1002.7,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,strongest_winds,15 at SSE,05-12-2006
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,temp_high,36.0,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",May,month,temp_low,21.3,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,rainfall_mm,202.4,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,sea_lvl_pressure_mbs_high,1017.5,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,sea_lvl_pressure_mbs_low,989.2,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,strongest_winds,49 at NW,11-25-1968
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,temp_high,34.3,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",November,month,temp_low,19.2,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,rainfall_mm,134.1,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,sea_lvl_pressure_mbs_high,1016.4,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,sea_lvl_pressure_mbs_low,999.6,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,strongest_winds,23 at W,10-06-1988
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,temp_high,36.0,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",October,month,temp_low,20.9,12-01-2020
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,rainfall_mm,226.0,12-30-1986
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,sea_lvl_pressure_mbs_high,1015.4,12-31-1998
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,sea_lvl_pressure_mbs_low,1001.8,12-12-2002
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,strongest_winds,18 at ESE,09-04-1993
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,temp_high,35.2,
pagasa_station,"PUERTO PRINCESA CITY, PALAWAN",September,month,temp_low,20.6,12-01-2020
pagasa_station,"ROMBLON, ROMBLON",April,month,rainfall_mm,290.6,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",April,month,sea_lvl_pressure_mbs_high,1018.7,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",April,month,sea_lvl_pressure_mbs_low,990.3,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",April,month,strongest_winds,50 at N,04-20-1978
pagasa_station,"ROMBLON, ROMBLON",April,month,temp_high,37.5,
pagasa_station,"ROMBLON, ROMBLON",April,month,temp_low,20.1,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",August,month,rainfall_mm,226.7,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",August,month,sea_lvl_pressure_mbs_high,1014.7,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",August,month,sea_lvl_pressure_mbs_low,991.7,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",August,month,strongest_winds,35 at W,08-06-1969
pagasa_station,"ROMBLON, ROMBLON",August,month,temp_high,35.7,
pagasa_station,"ROMBLON, ROMBLON",August,month,temp_low,21.2,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",December,month,rainfall_mm,279.7,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",December,month,sea_lvl_pressure_mbs_high,1019.7,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",December,month,sea_lvl_pressure_mbs_low,962.4,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",December,month,strongest_winds,40 at SSW,12-03-2019
pagasa_station,"ROMBLON, ROMBLON",December,month,temp_high,34.1,
pagasa_station,"ROMBLON, ROMBLON",December,month,temp_low,18.5,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",February,month,rainfall_mm,166.4,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",February,month,sea_lvl_pressure_mbs_high,1021.1,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",February,month,sea_lvl_pressure_mbs_low,1003.1,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",February,month,strongest_winds,19 at NE,02-09-1971
pagasa_station,"ROMBLON, ROMBLON",February,month,temp_high,35.1,
pagasa_station,"ROMBLON, ROMBLON",February,month,temp_low,17.0,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",January,month,rainfall_mm,149.1,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",January,month,sea_lvl_pressure_mbs_high,1021.3,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",January,month,sea_lvl_pressure_mbs_low,987.7,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",January,month,strongest_winds,23 at SW,01-08-1972
pagasa_station,"ROMBLON, ROMBLON",January,month,temp_high,35.5,
pagasa_station,"ROMBLON, ROMBLON",January,month,temp_low,18.4,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",March,month,rainfall_mm,133.1,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",March,month,sea_lvl_pressure_mbs_high,1020.9,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",March,month,sea_lvl_pressure_mbs_low,1002.0,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",March,month,strongest_winds,17 at N,03-01-1996
pagasa_station,"ROMBLON, ROMBLON",March,month,temp_high,35.8,
pagasa_station,"ROMBLON, ROMBLON",March,month,temp_low,19.7,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",May,month,rainfall_mm,322.4,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",May,month,sea_lvl_pressure_mbs_high,1015.7,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",May,month,sea_lvl_pressure_mbs_low,985.8,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",May,month,strongest_winds,33 at ESE,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",May,month,temp_high,38.2,
pagasa_station,"ROMBLON, ROMBLON",May,month,temp_low,15.6,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",November,month,rainfall_mm,385.8,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",November,month,sea_lvl_pressure_mbs_high,1019.0,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",November,month,sea_lvl_pressure_mbs_low,982.1,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",November,month,strongest_winds,45 at SSW,11-07-1988
pagasa_station,"ROMBLON, ROMBLON",November,month,temp_high,35.2,
pagasa_station,"ROMBLON, ROMBLON",November,month,temp_low,20.3,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",October,month,rainfall_mm,245.4,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",October,month,sea_lvl_pressure_mbs_high,1017.4,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",October,month,sea_lvl_pressure_mbs_low,980.2,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",October,month,strongest_winds,33 at WNW,10-13-1970
pagasa_station,"ROMBLON, ROMBLON",October,month,temp_high,35.3,
pagasa_station,"ROMBLON, ROMBLON",October,month,temp_low,20.4,05-21-1915
pagasa_station,"ROMBLON, ROMBLON",September,month,rainfall_mm,238.0,05-17-1966
pagasa_station,"ROMBLON, ROMBLON",September,month,sea_lvl_pressure_mbs_high,1016.1,07-03-1971
pagasa_station,"ROMBLON, ROMBLON",September,month,sea_lvl_pressure_mbs_low,990.9,01-18-1959
pagasa_station,"ROMBLON, ROMBLON",September,month,strongest_winds,34 at W,09-07-1969
pagasa_station,"ROMBLON, ROMBLON",September,month,temp_high,35.8,
pagasa_station,"ROMBLON, ROMBLON",September,month,temp_low,21.0,05-21-1915
pagasa_station,"ROXAS CITY, CAPIZ",April,month,rainfall_mm,172.0,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",April,month,sea_lvl_pressure_mbs_high,1018.8,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",April,month,sea_lvl_pressure_mbs_low,1003.0,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",April,month,strongest_winds,22 at WSW,04-20-1978
pagasa_station,"ROXAS CITY, CAPIZ",April,month,temp_high,36.8,
pagasa_station,"ROXAS CITY, CAPIZ",April,month,temp_low,20.0,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",December,month,rainfall_mm,276.4,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",December,month,sea_lvl_pressure_mbs_high,1020.4,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",December,month,sea_lvl_pressure_mbs_low,986.4,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",December,month,strongest_winds,43 at WNW,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",December,month,temp_high,35.5,
pagasa_station,"ROXAS CITY, CAPIZ",December,month,temp_low,17.5,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",February,month,rainfall_mm,159.0,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",February,month,sea_lvl_pressure_mbs_high,1020.7,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",February,month,sea_lvl_pressure_mbs_low,1001.0,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",February,month,strongest_winds,20 at N,02-29-1996
pagasa_station,"ROXAS CITY, CAPIZ",February,month,temp_high,34.4,
pagasa_station,"ROXAS CITY, CAPIZ",February,month,temp_low,17.4,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",January,month,rainfall_mm,370.2,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",January,month,sea_lvl_pressure_mbs_high,1021.3,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",January,month,sea_lvl_pressure_mbs_low,1002.5,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",January,month,strongest_winds,26 at WSW,01-08-1972
pagasa_station,"ROXAS CITY, CAPIZ",January,month,temp_high,33.1,
pagasa_station,"ROXAS CITY, CAPIZ",January,month,temp_low,16.4,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",March,month,rainfall_mm,171.0,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",March,month,sea_lvl_pressure_mbs_high,1021.0,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",March,month,sea_lvl_pressure_mbs_low,1000.3,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",March,month,strongest_winds,25 at NNW,03-26-1982
pagasa_station,"ROXAS CITY, CAPIZ",March,month,temp_high,35.3,
pagasa_station,"ROXAS CITY, CAPIZ",March,month,temp_low,18.6,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",May,month,rainfall_mm,310.7,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",May,month,sea_lvl_pressure_mbs_high,1016.6,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",May,month,sea_lvl_pressure_mbs_low,994.4,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",May,month,strongest_winds,36 at WNW,05-16-1966
pagasa_station,"ROXAS CITY, CAPIZ",May,month,temp_high,38.1,
pagasa_station,"ROXAS CITY, CAPIZ",May,month,temp_low,20.3,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",November,month,rainfall_mm,297.5,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",November,month,sea_lvl_pressure_mbs_high,1018.7,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",November,month,sea_lvl_pressure_mbs_low,992.1,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",November,month,strongest_winds,58 at ENE,11-08-2013
pagasa_station,"ROXAS CITY, CAPIZ",November,month,temp_high,35.6,
pagasa_station,"ROXAS CITY, CAPIZ",November,month,temp_low,19.0,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",October,month,rainfall_mm,241.0,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",October,month,sea_lvl_pressure_mbs_high,1016.8,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",October,month,sea_lvl_pressure_mbs_low,986.6,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",October,month,strongest_winds,25 at NNW,10-20-1998
pagasa_station,"ROXAS CITY, CAPIZ",October,month,temp_high,36.1,
pagasa_station,"ROXAS CITY, CAPIZ",October,month,temp_low,19.0,12-02-1924
pagasa_station,"ROXAS CITY, CAPIZ",September,month,rainfall_mm,151.0,12-03-1904
pagasa_station,"ROXAS CITY, CAPIZ",September,month,sea_lvl_pressure_mbs_high,1016.1,12-24-2019
pagasa_station,"ROXAS CITY, CAPIZ",September,month,sea_lvl_pressure_mbs_low,998.5,12-26-2001
pagasa_station,"ROXAS CITY, CAPIZ",September,month,strongest_winds,22 at E,09-02-1984
pagasa_station,"ROXAS CITY, CAPIZ",September,month,temp_high,37.6,
pagasa_station,"ROXAS CITY, CAPIZ",September,month,temp_low,18.5,12-02-1924
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,rainfall_mm,187.2,12-29-1996
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,sea_lvl_pressure_mbs_high,1019.6,12-25-2019
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,sea_lvl_pressure_mbs_low,996.5,12-27-2001
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,strongest_winds,26 at W,08-26-2002
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,temp_high,35.0,
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",August,month,temp_low,18.0,12-28-2023
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,rainfall_mm,256.6,12-29-1996
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,sea_lvl_pressure_mbs_high,1017.3,12-25-2019
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,sea_lvl_pressure_mbs_low,980.6,12-27-2001
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,strongest_winds,42 at S,12-25-2019
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,temp_high,36.6,
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",December,month,temp_low,17.5,12-28-2023
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,rainfall_mm,50.4,12-29-1996
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,sea_lvl_pressure_mbs_high,1018.7,12-25-2019
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,sea_lvl_pressure_mbs_low,1002.7,12-27-2001
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,strongest_winds,26 at NE,02-18-2008
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,temp_high,36.7,
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",February,month,temp_low,15.4,12-28-2023
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",May,month,temp_high,38.5,
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,rainfall_mm,178.0,12-29-1996
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,sea_lvl_pressure_mbs_high,1015.6,12-25-2019
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,sea_lvl_pressure_mbs_low,989.0,12-27-2001
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,strongest_winds,34 at W,11-20-2004
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,temp_high,38.0,
pagasa_station,"SAN JOSE, OCCIDENTAL MINDORO",November,month,temp_low,18.8,12-28-2023
pagasa_station,"SANGLEY POINT, CAVITE",April,month,rainfall_mm,78.2,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",April,month,sea_lvl_pressure_mbs_high,1017.5,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",April,month,sea_lvl_pressure_mbs_low,1002.0,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",April,month,strongest_winds,16 at ESE,04-05-1996
pagasa_station,"SANGLEY POINT, CAVITE",April,month,temp_high,37.8,
pagasa_station,"SANGLEY POINT, CAVITE",April,month,temp_low,21.5,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",August,month,rainfall_mm,475.4,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",August,month,sea_lvl_pressure_mbs_high,1014.5,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",August,month,sea_lvl_pressure_mbs_low,998.1,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",August,month,strongest_winds,30 at W,08-18-1990
pagasa_station,"SANGLEY POINT, CAVITE",August,month,temp_high,36.5,
pagasa_station,"SANGLEY POINT, CAVITE",August,month,temp_low,22.0,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",December,month,rainfall_mm,131.3,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",December,month,sea_lvl_pressure_mbs_high,1019.1,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",December,month,sea_lvl_pressure_mbs_low,997.9,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",December,month,strongest_winds,22 at NNW,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",December,month,temp_high,34.0,
pagasa_station,"SANGLEY POINT, CAVITE",December,month,temp_low,20.0,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",February,month,rainfall_mm,68.2,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",February,month,sea_lvl_pressure_mbs_high,1021.2,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",February,month,sea_lvl_pressure_mbs_low,1005.4,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",February,month,strongest_winds,15 at ESE,02-27-1992
pagasa_station,"SANGLEY POINT, CAVITE",February,month,temp_high,35.2,
pagasa_station,"SANGLEY POINT, CAVITE",February,month,temp_low,18.0,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",January,month,rainfall_mm,94.0,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",January,month,sea_lvl_pressure_mbs_high,1023.4,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",January,month,sea_lvl_pressure_mbs_low,1001.9,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",January,month,strongest_winds,17 at ESE,01-19-2010
pagasa_station,"SANGLEY POINT, CAVITE",January,month,temp_high,34.8,
pagasa_station,"SANGLEY POINT, CAVITE",January,month,temp_low,19.0,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",March,month,rainfall_mm,102.2,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",March,month,sea_lvl_pressure_mbs_high,1020.5,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",March,month,sea_lvl_pressure_mbs_low,1003.9,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",March,month,strongest_winds,24 at ESE,03-23-1998
pagasa_station,"SANGLEY POINT, CAVITE",March,month,temp_high,36.6,
pagasa_station,"SANGLEY POINT, CAVITE",March,month,temp_low,19.1,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",May,month,rainfall_mm,237.1,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",May,month,sea_lvl_pressure_mbs_high,1015.5,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",May,month,sea_lvl_pressure_mbs_low,993.4,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",May,month,strongest_winds,27 at SW,05-22-1976
pagasa_station,"SANGLEY POINT, CAVITE",May,month,temp_high,38.5,
pagasa_station,"SANGLEY POINT, CAVITE",May,month,temp_low,22.0,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",November,month,rainfall_mm,171.2,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",November,month,sea_lvl_pressure_mbs_high,1017.5,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",November,month,sea_lvl_pressure_mbs_low,977.0,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",November,month,strongest_winds,49 at NW,11-03-1995
pagasa_station,"SANGLEY POINT, CAVITE",November,month,temp_high,36.4,
pagasa_station,"SANGLEY POINT, CAVITE",November,month,temp_low,21.5,12-06-1998
pagasa_station,"SANGLEY POINT, CAVITE",October,month,rainfall_mm,260.7,12-24-1985
pagasa_station,"SANGLEY POINT, CAVITE",October,month,sea_lvl_pressure_mbs_high,1016.4,12-05-1993
pagasa_station,"SANGLEY POINT, CAVITE",October,month,sea_lvl_pressure_mbs_low,988.1,12-31-1992
pagasa_station,"SANGLEY POINT, CAVITE",October,month,strongest_winds,45 at NW,10-21-1994
pagasa_station,"SANGLEY POINT, CAVITE",October,month,temp_high,35.8,
pagasa_station,"SANGLEY POINT, CAVITE",October,month,temp_low,21.0,12-06-1998
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,rainfall_mm,391.4,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,sea_lvl_pressure_mbs_high,1015.3,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,sea_lvl_pressure_mbs_low,994.2,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,strongest_winds,32 at N,08-22-2000
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,temp_high,36.1,
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",August,month,temp_low,17.8,12-06-2018
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,rainfall_mm,135.5,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,sea_lvl_pressure_mbs_high,1020.0,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,sea_lvl_pressure_mbs_low,998.1,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,strongest_winds,22 at SE,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,temp_high,34.9,
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",December,month,temp_low,15.1,12-06-2018
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,rainfall_mm,61.7,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,sea_lvl_pressure_mbs_high,1021.7,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,sea_lvl_pressure_mbs_low,1002.3,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,strongest_winds,22 at SSE,02-02-1992
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,temp_high,35.6,
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",February,month,temp_low,15.1,12-06-2018
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,rainfall_mm,72.4,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,sea_lvl_pressure_mbs_high,1021.4,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,sea_lvl_pressure_mbs_low,998.8,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,strongest_winds,24 at ESE,01-17-1972
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,temp_high,34.7,
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",January,month,temp_low,15.5,12-06-2018
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,rainfall_mm,65.0,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,sea_lvl_pressure_mbs_high,1021.0,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,sea_lvl_pressure_mbs_low,997.8,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,strongest_winds,13 at S,03-16-1992
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,temp_high,36.8,
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",March,month,temp_low,14.9,12-06-2018
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",May,month,rainfall_mm,166.0,12-13-1988
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",May,month,sea_lvl_pressure_mbs_high,1015.2,12-22-1997
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",May,month,sea_lvl_pressure_mbs_low,992.4,12-27-2001
pagasa_station,"SCIENCE GARDEN, QUEZON CITY",May,month,strongest_winds,21 at N,05-10-1992
